place_id,destination,title,city,state,address,latitude,longitude,rating,reviews_count,description,image_url,category,source_url,data_source
2625,Ahmedabad,49. Usmanpura Garden,Ahmedabad,Gujarat,,,,,,"Usmanpura Garden is situated in Shanti Nagar, Usmanpura suburb of Ahmedabad in Gujarat. The garden is nothing but sheer delight to spend an evening in summer or to celebrate a sun soaked day picnic in winters. With littered trees, small water tanks, fountains, jogging tracks and play spaces, the garden is a common favourite among kids and adults.",https://lh5.googleusercontent.com/p/AF1QipMme6Rg9YKXy9f_DPO7N-iWh_EvvcBCrCND_pH6=w1920-h1080-k-no,Nature,,curated_places
2626,Ahmedabad,50. Gotila Garden-Talav,Ahmedabad,Gujarat,,,,,,"Gotila Garden-Talav is a vibrant green garden situated in Sindhubhavan Road, Thaltej in Ahmedabad. Blessed with vibrant flowers, beautifyl water sprinklers, quaint benches and shady trees, the garden is a haven for city dwellers as well as birds. People also come here to look at the numerous birds that flock the place at early morning or late evening.",https://lh5.googleusercontent.com/p/AF1QipOpMNiR1smh7zxT-KQ0rWXfxDElZJEA4JPQkjdE=w1920-h1080-k-no,Nature,,curated_places
2627,Ahmedabad,51. Bansidhar Garden,Ahmedabad,Gujarat,,,,,,"Bansidhar is another one of the beautiful gardens situated in the heart of the city. With an array of green trees and plenty of spaces, the garden is ideal for both relaxing or for games and activity. People mostly visit it for their routine walks. In the evenings, you will find several parents flock the garden with their kids owing to the presence of a plethora of swings and rides.",https://lh5.googleusercontent.com/p/AF1QipN5T-ipfyO1fPAydh_xdZacvOnOhBshB-syLhW5=w1920-h1080-k-no,Nature,,curated_places
2628,Ahmedabad,52. One Tree Hill Garden,Ahmedabad,Gujarat,,,,,,"One Tree Hill Garden located in Kankaria in Ahmedabad is synonymous with beauty. Boasting of a charming lake, charming gateways, well-maintained lawns, orderly flower beds and charming fountains, the garden also has the ruins of an ancient structure as a decor to its ambiance. It is one of the most visited and finest gardens in the city.",https://lh5.googleusercontent.com/p/AF1QipM2UmHTViDIMPlxZ_NqMTUN17AyQ_qzYLCKSvfD=w1920-h1080-k-no,Historical,,curated_places
2629,Mysore,2. Brindavan Gardens,Mysore,Karnataka,,,,,,"Built across the Kaveri river, these beautiful gardens were constructed by Krishnaraja Wodeyar. These gardens spread over 60 acres of land and were modeled after the Shalimar gardens of Kashmir. The beauty of these gardens multiplies in the evenings when the fountains light up in various colors.",https://lh5.googleusercontent.com/p/AF1QipM4vQvbqaASD0LNq_Hken6AFhWBvWU_0Wunnks3=w1920-h1080-k-no,Nature,,curated_places
2630,Mysore,3. Mysore Zoo,Mysore,Karnataka,,,,,,"Sri Chamarajendra Zoological Gardens, also known as the Mysore Zoo is one of the best zoological gardens in India. Along with being home to various species of birds, mammals and reptiles, this zoo also engages in captive breeding of exotic and endangered species. The world's first caesarian section delivery performed on an elephant in Mysore zoo gave it global fame and recognition.",https://lh5.googleusercontent.com/p/AF1QipNz26MpZ8_zJYy3aLwtYfF3_kRSgw6_gYhaMQZj=w1920-h1080-k-no,Nature,,curated_places
2631,Mysore,4. Somanathapura Temple,Mysore,Karnataka,,,,,,"The village is named after Somnath, the commander of the Hoysala army who founded this place. It has a perfect natural setting for a family picnic. Also, the Somnathpur temple is a classic example of the stone carvings in Hoysala architecture.",https://lh5.googleusercontent.com/p/AF1QipMK5kyVcVWud3_mygnmJqn3fI2aErUlPrIRHMZ4=w1920-h1080-k-no,Pilgrimage,,curated_places
2632,Mysore,5. Chamundeshwari Temple,Mysore,Karnataka,,,,,,"Built atop the Chamundi Hills, this temple dates back to the 12th century. The idol of the main deity is made of gold. Also featured in this temple is a intricately engraved seven storey Gopuram and a silver plated entrance.",https://lh5.googleusercontent.com/p/AF1QipP43gXv0FDPrz8yyzi6eWeo1eqNni3Ta1z7SUoC=w1920-h1080-k-no,Pilgrimage,,curated_places
2633,Mysore,6. Shuka Vana,Mysore,Karnataka,,,,,,"Home to over 2000 birds, the Shuka Vana in Mysore currently holds the record for most bird species in an aviary in the Guinness Book of World Records. This unique park, commonly known as parrot park, is a part of the Avadhoota Datta Peetham in the Sri Ganapathi Sachidananda Ashram, and also serves as a rehabilitation centre for abused, injured and abandoned birds.",https://lh5.googleusercontent.com/p/AF1QipOK68Y3KwOg1VZIHCRkGSKT1a0jYeLVqxoSi2UC=w1920-h1080-k-no,Nature,,curated_places
2634,Mysore,7. Jaganmohan Palace,Mysore,Karnataka,,,,,,"The palace that housed the royals before the construction of The Mysore palace, this structure displays various paintings of the past kings of Mysore and is one of the oldest buildings in the city.",https://lh5.googleusercontent.com/p/AF1QipMhu_PtrHIegEzNXKlWGlWGSlwq9FxsOazl2omC=w1920-h1080-k-no,Historical,,curated_places
2635,Mysore,8. Bonsai Garden,Mysore,Karnataka,,,,,,The Bonsai Garden of Mysore is home to over a 100 different varieties of Bonsai trees spread across a vast estate of about 4 acres. It is a part of the Avadoota Datta Peetham of the Sri Ganapathi Sachidananda Ashrama.,https://lh5.googleusercontent.com/p/AF1QipMQZOj_0McF02pezwI6shOIdLem5JAbz8ZnDeS0=w1920-h1080-k-no,Nature,,curated_places
2636,Mysore,9. Rail Museum,Mysore,Karnataka,,,,,,"The Mysore Rail Museum is the second of its kind in India, right after the National Railways Museum of Delhi. The museum depicts the journey and development of the Indian railways through an opulent collection of photographs and various other exhibits, housing a plethora of information and insight into the intricacies of the railway engine.",https://lh5.googleusercontent.com/p/AF1QipNMcjSgTiyYb07KSMP13C2UTezHNXrvGT68nhgO=w1920-h1080-k-no,Historical,,curated_places
2637,Mysore,10. Karanji lake,Mysore,Karnataka,,,,,,"Karanji Lake, also known as the fountain lake, is a popular picnic spot. Visitors are allowed to bring packed food, and there is a coffee shop as well. It is a beautiful place to explore the different species of birds as the lake exhibits as many as 147 species including herons, Asian openbill storks, cormorant, grey pelican, etc.",https://lh5.googleusercontent.com/p/AF1QipNB13T0HEwy729F5c815cWUQkOlb3VU8odVzQs=w1920-h1080-k-no,Nature,,curated_places
2638,Mysore,11. St. Philomena's Church,Mysore,Karnataka,,,,,,"Recognized as the second tallest church of Asia, St. Philomena's Church was constructed to pay tribute to the Catholic Saint and martyr of Roman Catholic Church, Saint Philomena. It is one of the most important historical sites in Mysore and is frequently visited by tourists from all over the country.",https://lh5.googleusercontent.com/p/AF1QipOv6e_NTKhDKHkBWzJus9m_vbqdqekd_y458mOZ=w1920-h1080-k-no,Pilgrimage,,curated_places
2639,Mysore,12. Ranganathittu Bird Sanctuary,Mysore,Karnataka,,,,,,"Located in the picturesque state of Karnataka, the Ranganathittu Bird Sanctuary in Srirangapatna is a haven for a wide array of bird species. It is the largest bird sanctuary in the state and comprises of six small islands on the banks of the river Kaveri. The beauty that finds a place here in Ranganathittu Bird Sanctuary is a sight to sore eyes. The scenery of the local vegetation and landscape, coupled with the colourful variety of wildlife makes it a unique learning experience for everyone. This destination offers many activities to its tourists; the most popular ones include bird watching, boating, and some good old nature photography.",https://lh5.googleusercontent.com/p/AF1QipN6CzBUbtgfvx7nnxjRwR9q8-EFXc297IKCu4uQ=w1920-h1080-k-no,Nature,,curated_places
2640,Mysore,14. Edmuri Falls,Mysore,Karnataka,,,,,,"Located on the Krishna Raja Sagara (KRS) Marg, 3 km from Mysore city, Edmuri Falls (also known as Yedmuri Falls) is a quaint waterfall that comes in pair with the adjoining Balmuri Falls. Originating from the River Cauvery, the waterfall is generated when it comes in contact with a 6 feet rocky steep slope on the path of the river. In the view of the lush green backdrop of the hills and the sparkling water in sight, the waterfall is a pure visual delight.",https://lh5.googleusercontent.com/p/AF1QipNvfDd4_Hbz3semWpOTYxU4Y3-j3PWTACwBEALu=w1920-h1080-k-no,Nature,,curated_places
2641,Mysore,15. Talakadu,Mysore,Karnataka,,,,,,"Nestled on the banks of River Cauvery, Talakadu is town known for its sand dunes. With a rich past and heritage, the town is also quite famous among the devotees who come here for a special worship.",https://lh5.googleusercontent.com/p/AF1QipP4P5qQqVo9JstXBfZI33pRPiwasE8hOUAYh5sa=w1920-h1080-k-no,Historical,,curated_places
2642,Mysore,16. City Shopping,Mysore,Karnataka,,,,,,"While in Mysore, take home Mysore silk saris, Mysore sandalwood artifacts and handicrafts, incense sticks, and traditional Mysore paintings called Ganjifa paintings, that the town is known for.",https://lh5.googleusercontent.com/p/AF1QipNNw9zc5iJt16BupJ0UtSnDRhYYWDJDXccYfOqg=w1920-h1080-k-no,Culture,,curated_places
2643,Mysore,17. Folklore Museum,Mysore,Karnataka,,,,,,"A part of the Mysore University, the museum is home to one of the most elaborate collections of folk art, products and articles. Visit the museum to witness one of the most sprawling depictions of the state's folk art",https://lh5.googleusercontent.com/p/AF1QipOeZp2JKe0YEurYv7vudxYHzw3IsJR-PJtZhKaw=w1920-h1080-k-no,Historical,,curated_places
2644,Mysore,18. Trinesvaraswamy Temple,Mysore,Karnataka,,,,,,"This ancient temple is located outside the Mysore Fort, the main deity being Trinesvara i.e. the three eyed Shiva. The gopura of this temple was destroyed in the 18th century, but the beauty of the Dravidian architecture is still on display here.",https://lh5.googleusercontent.com/p/AF1QipN-4k9zhpfqz0DkrF49FSjaT9AzBX-ydzF5dtP6=w1920-h1080-k-no,Pilgrimage,,curated_places
2645,Mysore,19. Nanjangud,Mysore,Karnataka,,,,,,This temple town is known as the Southern Kashi. The temple is dedicated to Lord Shiva and was built during the Ganga period but renovated by the Wodeyars. Shrines dedicated to various other Gods and Goddesses are there inside the temple.,https://lh5.googleusercontent.com/p/AF1QipNoLIXbZbETYMfG4LS_mnYp9KBTqSA5zgQRbfvx=w1920-h1080-k-no,Pilgrimage,,curated_places
2646,Mysore,20. Melukote Temples,Mysore,Karnataka,,,,,,"The two temples in Melukote are Tirunarayana temple and Yoga Narasimha, both located at the foothills and top respectively of the Yadavgiri hills.",https://lh5.googleusercontent.com/p/AF1QipOTgI1bFQj1FFPnCCicSdF2xTLA6pnLULeUkB3W=w1920-h1080-k-no,Pilgrimage,,curated_places
2647,Mysore,21. Srikanteswara Temple,Mysore,Karnataka,,,,,,This temple built in the Dravidian style is dedicated to Lord Shiva and is said to have healing powers. The 125 feet tall Gopura along with the 7 gold kalash are a must see on visiting this temple.,https://lh5.googleusercontent.com/p/AF1QipOhAP4EpHXGCR16dXGhOvztwytTjX_KiS2_KD0B=w1920-h1080-k-no,Pilgrimage,,curated_places
2648,Mysore,22. Lalitha Mahal Palace,Mysore,Karnataka,,,,,,"Built in the year 1921, Lalitha Mahal is the second largest palace in Mysore. It was built at the orders of Maharaja Krishnaraja Wodeyar IV of Mysore for stay of the then Viceroy of India. The architecture of the grand palace was inspired by St. Paul? Cathedral in London, making it one of the most remarkable structure to grace the landscape of the city.",https://lh5.googleusercontent.com/p/AF1QipNJCSdsWvzWwxI6lhLk4UAHkjDc-k21hQHl360=w1920-h1080-k-no,Historical,,curated_places
2649,Mysore,23. Ashtanga Yoga Institute,Mysore,Karnataka,,,,,,"The Ashtanga Yoga Institute based in the peaceful and tranquil environment of Mysore is a disciplined institute that provides comprehensive courses in Ashtanga Yoga and Hatha Yoga. The institute has 200 hours, 300 hours & Yoga Vacation programmes which are residential in nature. Two hours of intensive asanas practice followed by two more hours of adjustments & teaching sessions are held every day.",https://lh5.googleusercontent.com/p/AF1QipM_pyOfSzCDOjyF3dvPFyWrGCHMCaaOT6zYSjVo=w1920-h1080-k-no,Nature,,curated_places
2650,Mysore,24. Mysore Mandala Yoga Shala,Mysore,Karnataka,,,,,,"Established in 2001, Mysore Mandala Yoga Shala is a Yoga and Cultural Centre, located in Lakshmipuram, Mysore City, in a Century Old Heritage House. The Yoga Shala mainly imparts Ashtanga Vinyas Yogasana, Mysore Style in a traditional way, as taught by Yogacharyas Krishnamachar and Pattabhi Jois of Mysore.",https://lh5.googleusercontent.com/p/AF1QipPhDIA9_Mn8LjK2tiMPyKe2gdYs4bfE1F63Uawi=w1920-h1080-k-no,Historical,,curated_places
2651,Mysore,25. Kunti Betta,Mysore,Karnataka,,,,,,"Nestled in the town of Pandavapura between two hills, Kunti Betta is a perfect place to get away from the helter skelter of the city. This place is surrounded by sugarcane fields, paddy fields and coconut trees that makes the place look beautiful and mesmerizing. Situated at an elevation of 2882 feet, the picturesque scenic views that this place comprises of will make you feel rejuvenated.",https://lh5.googleusercontent.com/p/AF1QipMCrDPxyB9H4ir-Vij0REVt0PdB2x5Y9lcxHlS-=w1920-h1080-k-no,Culture,,curated_places
2652,Mysore,26. Masinagudi,Mysore,Karnataka,,,,,,"Masinagudi is a serene and tranquil hill station located near Mysore in the Nilgiri district. A haven for animal and bird lovers, this place is a  mesmerizing and spectacular place to be close to nature. This is a great place to get away from the monotony of daily life and enjoy some peaceful time relaxing. The variegated hills and verdant trees that surround the place makes it look magical and beautiful.",https://lh5.googleusercontent.com/p/AF1QipOhgfVxI0b_0pubNTUx9O99sLiBLjzCq06gMRe_=w1920-h1080-k-no,Historical,,curated_places
2653,Mysore,27. Chunchanakatte Falls,Mysore,Karnataka,,,,,,"Chunchanakatte Falls are situated on River Kaveri in Chunchanakatte village of Mysore. The river fall off at a height of 20 metres divided as two different waterfalls, then at the base it continues as one river again.",https://lh5.googleusercontent.com/p/AF1QipPqIyFDF2QBv1jFgiQnJUvfm8CQ5b4ESGtiWOtv=w1920-h1080-k-no,Nature,,curated_places
2654,Mysore,28. Balmuri Waterfalls,Mysore,Karnataka,,,,,,"Balmuri Falls is situated in the village of Balmuri, 16 kms away from Mysore. The 6-feet-tall waterfall is a man made stretch of cascading water formed by the check-dam on River Cauvery. It is a popular picnic spot for the people of Mysore and Bangalore.",https://lh5.googleusercontent.com/p/AF1QipPR_uYgknqB4vSj295RdC7y1bUiyV9rDR6xeQY=w1920-h1080-k-no,Nature,,curated_places
2655,Mysore,29. Dr. Ambedkar's Park,Mysore,Karnataka,,,,,,"Located in Jayanagar, Dr. Ambedkar's Park is one of the popular parks in Mysore. Built in between the residential properties, the park is a perfect place to relax and rejuvenate from the pell- mell of life. It is specifically ideal for early morning and evening walks in between natural environment.",https://lh5.googleusercontent.com/p/AF1QipPyrsN7tXY1S-M3UkpJp1DbtaY9LtNxSd04Ahip=w1920-h1080-k-no,Nature,,curated_places
2656,Mysore,30. Lingambudhi Park,Mysore,Karnataka,,,,,,"Situated on the north-eastern side of the Lingambudhi Lake, Lingumbudhi Park is a gorgeous park in Mysore. The park is in a state of all wilderness, it has umpteen bamboo trees. The massive park is sprawling over a vast area of land and requires atleast half an hour to take a complete round.",https://lh5.googleusercontent.com/p/AF1QipPuJk1h6uIUJChLktL8VYWYfyKR_oQX9oyAVwB_=w1920-h1080-k-no,Nature,,curated_places
2657,Mysore,31. Javaregowda Park,Mysore,Karnataka,,,,,,"Javaregowda Park is situated in the Saraswathipuram area of Mysore and is especially popular among the kids owing to the presence of an array of fun rides and swings. The lush green park is also ideal for jogging, meditation and yoga etc.",https://lh5.googleusercontent.com/p/AF1QipOc0-063mQj6vFPRjd34rSSH1sVlf9R-drp479W=w1920-h1080-k-no,Nature,,curated_places
2658,Mysore,32. Sanjeevini Park,Mysore,Karnataka,,,,,,"Sanjeevini Park is an urban park situated in the heart of Mysore city in Saraswathipuram. The highlight of the park is the massive Laughing Buddha statue installed right in the centre of the park. It also has a lot of swings and play rides for kids. not to forget, the lush green park provides ample fresh air to relax and rewind for the city dwellers.",https://lh5.googleusercontent.com/p/AF1QipPu7yAUNrTsYH2Th5JRCn7zqeBNARa6f-Qlo--g=w1920-h1080-k-no,Nature,,curated_places
2659,Mysore,33. Cheluvamba Park,Mysore,Karnataka,,,,,,"Sitauted in Medar Block, Yadavagiri in Mysore, Cheluvamba Park is spread over 9 acres of land and is another one of the pretty parks in the area. Boasting of lush greenery, well-maintained lawns and orderly flower beds, the park is a perfect place to relax and rewind from the chaos of the city life.",https://lh5.googleusercontent.com/p/AF1QipMpSS1nidgwneRXmw1zc-edloOh48Cln19fKnvh=w1920-h1080-k-no,Nature,,curated_places
2660,Mysore,34. Freedom Fighter's Park,Mysore,Karnataka,,,,,,"Speaking of parks, we cannot forget to include Freedom Fighter's Park in the list owing to its resplendent beauty, vibrant flower beds and lush green lawns. The park also has a separate play area for kids and space for yoga, meditation etc.",https://lh5.googleusercontent.com/p/AF1QipOdTQKxB8NTgMlbsG3BZnoB5naFj8A0d3XH0TtA=w1920-h1080-k-no,Nature,,curated_places
2661,Mysore,35. Lingambudhi Lake,Mysore,Karnataka,,,,,,"A hot spot of rich biodiversity and forever crowded by vibrant colored butterflies and exotic species of birdies, Lingambudhi Lake is a resplendent freshwater lake in Mysore. Considered to be a popular tourist spot in the city, the lake is exactly situated in Srirampura, around 8 km away from the city centre. Bustling with lush greenery and gorgeous surroundings, the spot is a popular picnic spot and offers the perfect atmosphere to relax and unwind from the hustle bustle of the city.",https://lh5.googleusercontent.com/p/AF1QipNK6ImNwJGmEyjLvRtFmKDTFeAtdujpA1UO6Gqp=w1920-h1080-k-no,Nature,,curated_places
2662,Mysore,36. Krishnarajasagar Dam,Mysore,Karnataka,,,,,,"Located in Mandya in Karnataka, KrishnaRajaSagara Dam, also known as KRS Dam, is a huge gravity dam situated near the confluence of the rivers - Cauvery, Hemavathi and Lakshaman Tirtha. Named after Krishnaraja Wodeyar IV of Mysore, the dam was initially built to provide water for Mandya and Mysore. But later, it eventually became a source of water supply for the city of Bangalore that was rapidly growing. Today it is a major tourist attraction and amongst the most scenic spots in the region.",https://lh5.googleusercontent.com/p/AF1QipPRrGL53vE44xEFA4zh6hz23Ak6noVdL1gVxtmM=w1920-h1080-k-no,Nature,,curated_places
2663,Chandigarh,1. Sukhna Lake,Chandigarh,Chandigarh,,,,,,"Sukhna Lake is a man-made lake and one of the most famous attractions in Chandigarh. With its pristine blue water, it is frequented by morning joggers and walkers. Boating, rowing, trampoline jumping and solar cruise are popular activities here. Sukhna Lake also houses Siberian ducks and cranes.",https://lh5.googleusercontent.com/p/AF1QipOtmmgXQ-dhyCya3Je_wKEYfYlyqfOb5vMt69nx=w1920-h1080-k-no,Nature,,curated_places
2664,Chandigarh,3. Elante Mall,Chandigarh,Chandigarh,,,,,,"Elante Mall is the second-largest mall of Chandigarh situated in Industrial Area Phase 1. It comprises of various Indian and international brands, a food court and various cafes.",https://lh5.googleusercontent.com/p/AF1QipMcbhhD7sRIbrhOR3nTyeDJGiMkmiifzdezTIKQ=w1920-h1080-k-no,Culture,,curated_places
2665,Chandigarh,4. Rose Garden,Chandigarh,Chandigarh,,,,,,"Located in sector 16 of Chandigarh, Rose Garden is a blooming exhibit that showcases around 825 varieties of flowers and 32,500 varieties of trees and medicinal shrubs. Also known as Zakir Hussain Rose Garden, it is quite popular among tourists and nature enthusiasts.",https://lh5.googleusercontent.com/p/AF1QipOaKWtEPgpk0l-qXJdylJCem2MM4OnMYHfpICX5=w1920-h1080-k-no,Nature,,curated_places
2666,Chandigarh,5. Chattbir Zoo,Chandigarh,Chandigarh,,,,,,"Chattbir Zoo, also known as Mahendra Choudhary Zoological Park is a zoological park in Zikarpur near Chandigarh. The park is home to a vast variety of animals, birds and reptiles. Sprawling over an expansive 202 acres of land, the zoo offers an open enclosure to the animals to retain their natural habitat environment. The highlight of the zoo is Royal Bengal Tiger.",https://lh5.googleusercontent.com/p/AF1QipO_Od1mSJygkpOCiO6OxU7OfmDUdQsjYU1Rt8td=w1920-h1080-k-no,Nature,,curated_places
2667,Chandigarh,6. Sector 17 Market,Chandigarh,Chandigarh,,,,,,"Sector 17 Market is the most popular of the city. Replete with several big brand stores, international outlets, food chains and eateries, the market is popular both among the youngsters and the adults. From kids wear to fashion apparels to bridal stores and the like, the market has got something for everyone and is bustling with visitors all through the day.",https://lh5.googleusercontent.com/p/AF1QipMbkVKYWhMUSiurgF6lQmYkMAPOJMOMPDrM3Fct=w1920-h1080-k-no,Culture,,curated_places
2668,Chandigarh,8. Gedi Route,Chandigarh,Chandigarh,,,,,,"Gedi Route is one of the prime attractions in the city of Chandigarh. Abuzz with activity, street cafes, and college going students, the route extends from Sectors 8,9,10 to 11. 'Gedi' means rounds and true to its name, the route is used for late night drives and bike rides. The name has lately been changed to Azaadi Route.",https://lh5.googleusercontent.com/p/AF1QipMcbhhD7sRIbrhOR3nTyeDJGiMkmiifzdezTIKQ=w1920-h1080-k-no,Culture,,curated_places
2669,Chandigarh,11. The Capitol,Chandigarh,Chandigarh,,,,,,"Housing the Legislative Assembly, the Secretariat, the High Court and the Capitol designed by Le Corbusier is another architectural marvel composed of twofold cover, which appears like an overturned umbrella.",https://lh5.googleusercontent.com/p/AF1QipMbkVKYWhMUSiurgF6lQmYkMAPOJMOMPDrM3Fct=w1920-h1080-k-no,Culture,,curated_places
2670,Chandigarh,13. Pinjore Gardens,Chandigarh,Chandigarh,,,,,,"Pinjore Gardens is a beautiful Mughal Garden made in 17th Century India located in the city of Pinjore, in the district of Panchkula, Haryana. Also known as Yadvinder Garden, this terraced garden is famous for its well-maintained greenery, refreshing fountains and mesmerising water bodies.",https://lh5.googleusercontent.com/p/AF1QipPVlMY1YOyR8sqvBbmlRCd-ZIcZ-EvIWD3Ixb0c=w1920-h1080-k-no,Nature,,curated_places
2671,Chandigarh,15. Musical Fountain Show Sector 17,Chandigarh,Chandigarh,,,,,,Musical Fountain Show is held at Sector 17 in Chandigarh and is a popular place of recreation and sightseeing. The show is held in the evening hours and is a wonderful display of water fountains dancing to a rhythmic livid music. The place is thronged by locals and tourists alike to visit the show.,https://lh5.googleusercontent.com/p/AF1QipMbkVKYWhMUSiurgF6lQmYkMAPOJMOMPDrM3Fct=w1920-h1080-k-no,Culture,,curated_places
2672,Chandigarh,16. ISKCON Chandigarh,Chandigarh,Chandigarh,,,,,,"ISKCON Temple is located in Sector 36B, Dakshin Marg in Chandigarh. The shrine is one of the several of the chain temples spread all over the country and across the world. The temple is dedicated to Lord Krishna and Radha; and is visited by thousands of devotees all through the year. The shrine reverberated with peace and tranquility and is a must visit place.",https://lh5.googleusercontent.com/p/AF1QipMrR2vorcepF17OoZ8dRcUKR-PEV49s7MSX-OP5=w1920-h1080-k-no,Pilgrimage,,curated_places
2673,Chandigarh,20. Mansa Devi Temple,Chandigarh,Chandigarh,,,,,,"Built by Maharaja Gopal Singh, the ruler of Manimajra in 1815 AD, Mansa Devi Temple is believed to grant blessings when wished with complete devotion. The main attraction of the temple is formed by a tree around which devotees tie sacred threads to get their prayers answered.",https://lh5.googleusercontent.com/p/AF1QipPyvde3iesiyDMcB9iVkTMLgEEICSt8oyWuH_Og=w1920-h1080-k-no,Pilgrimage,,curated_places
2674,Chandigarh,22. Thunder Zone,Chandigarh,Chandigarh,,,,,,"Another fantasy park in the hub of the city, Thunderzone offers extensive range of exciting rides like Swinging Chairs, Octopus, Cater Pillar, Mono Junction, Columbus, Sun N Moon, Striking Cars, Baby Train, Splash, COBF Music Bob, and Wet Park.",https://lh5.googleusercontent.com/p/AF1QipPsNJWvX9vPGtMIpHHZSE9szYzQjUAOfLOWpnA=w1920-h1080-k-no,Nature,,curated_places
2675,Chandigarh,23. Museum of the Evolution of Life,Chandigarh,Chandigarh,,,,,,"Showcasing the evolutionary roadmap of human lives, this museum has galleries on Astronomy, Archaeology, Pre-historic and Geology presented with scientific and technical display and complete with reference libraries.",https://lh5.googleusercontent.com/p/AF1QipM6J1Uehl9zOYATKQcTPjL0tbmcwp2iz8xjY9T3=w1920-h1080-k-no,Historical,,curated_places
2676,Chandigarh,25. Fateh Burj,Chandigarh,Chandigarh,,,,,,"The Fateh Burj is located in Mohali, Punjab. Fateh Burj means Victory Tower and is also the tallest tower in India. It has a historical significance with the battle of Chappar Chiri between Baba Banda Bahadur Singh against Mughal emperor Wazir Khan.",https://lh5.googleusercontent.com/p/AF1QipP_ZtE0BnFUNH5JeCo23DiOQP9z5VyGKPOeW2j5=w1920-h1080-k-no,Historical,,curated_places
2677,Chandigarh,26. Cactus Garden,Chandigarh,Chandigarh,,,,,,"Spread over a vast area of 7 acres, Cactus Garden is situated in Panchkula, Sector 5 in the city of Chandigarh. The garden is also known as National Cactus and Succulent Botanical Garden and Research Centre and was established to preserve and protect the dying species of cactus. Currently, the garden boasts of housing around 500 varieties of cacti.",https://lh5.googleusercontent.com/p/AF1QipO8LmDcYuXrfwICO5VP8gUYklXmlAP9lgaoWD3l=w1920-h1080-k-no,Nature,,curated_places
2678,Chandigarh,27. Aqua Village,Chandigarh,Chandigarh,,,,,,"Located on the Chandigarh Kalka Road, Aqua Village is situated 25 kms from Chandigarh and is a relatively new water cum amusement park in the city. Boasting of an array of thrilling water and regular rides, this park is only open in the summer season and is a favourite hang out place for the city folks.",https://lh5.googleusercontent.com/p/AF1QipPM1bj_Ox3XHTvNJjG6kc5jVpLN-QY0AnCRbWYz=w1920-h1080-k-no,Nature,,curated_places
2679,Chandigarh,28. The Natural History Museum,Chandigarh,Chandigarh,,,,,,"The Natural History Museum is located in the Sector 10 area of Chandigarh. It comprises several artefacts dating 5000 years back, especially Indian history. One of the major features of the museum is that it is popular for exhibiting knowledge about the evolution of life.",https://lh5.googleusercontent.com/p/AF1QipOdkB2MHTdvtj7Xb7wmJOgQ3vUn9zcB9cPlnoyi=w1920-h1080-k-no,Historical,,curated_places
2680,Chandigarh,31. Botanical Garden,Chandigarh,Chandigarh,,,,,,"Comprising of two gardens, the botanical gardens spread over Chandigarh and is adorned by a huge variety of systematically arranged plant species that are both exotic and evergreen.",https://lh5.googleusercontent.com/p/AF1QipM2mwMbSDYEpbZrArwb_zdCXsdmdMFQHSZcJ98b=w1920-h1080-k-no,Nature,,curated_places
2681,Chandigarh,32. Shanti Kunj,Chandigarh,Chandigarh,,,,,,"Set between the Cricket Stadium and the Rose Garden in Sector 16, Shanti Kunj is a garden fed by a natural stream that divides it into five blooming islands.",https://lh5.googleusercontent.com/p/AF1QipOL5XcUBIBkGzW2coL5mzdnje7Sunne6Y50BOgM=w1920-h1080-k-no,Nature,,curated_places
2682,Chandigarh,34. Bougainvillea Garden,Chandigarh,Chandigarh,,,,,,"With fifty varieties of bougainvillea on display, this garden established in 1976 is spread over 20 acres.",https://lh5.googleusercontent.com/p/AF1QipOOsV8K3dFSUdKwbtP18TAh7LI8qfctRfDSQNdw=w1920-h1080-k-no,Nature,,curated_places
2683,Chandigarh,35. Nangal Wetlands,Chandigarh,Chandigarh,,,,,,"Nangal is a beautiful small town situated at a distance of 100km from Chandigarh in Punjab. The wetland is bounded by Sutlej River, canals and magnificent hills.",https://lh5.googleusercontent.com/p/AF1QipNyj2YltF0WhXKGaU27wQC3txfkw766Ex4Xf16Q=w1920-h1080-k-no,Nature,,curated_places
2684,Chandigarh,36. Punjab Kala Kendra,Chandigarh,Chandigarh,,,,,,"Located in Sector-16, this academy has an astounding compilation of modern art and also conducts exhibitions on various subjects to support budding artists.",https://lh5.googleusercontent.com/p/AF1QipMcbhhD7sRIbrhOR3nTyeDJGiMkmiifzdezTIKQ=w1920-h1080-k-no,Culture,,curated_places
2685,Chandigarh,37. Hibicus Garden,Chandigarh,Chandigarh,,,,,,"Founded in 1996, Hibiscus Garden houses over 40 varieties of Hibiscus shrubs over an 8 acre expanse. It is located in Sector 36.",https://lh5.googleusercontent.com/p/AF1QipM2KsbrunUb-4U1TgwSetykV3oATJio-3XlZvxj=w1920-h1080-k-no,Nature,,curated_places
2686,Chandigarh,38. Forest Reserves,Chandigarh,Chandigarh,,,,,,"Spread over 3245 hectares, the forest reserve of Nepali and Kansal is pregnant with floral and wild life, many of which have been declared as endangered.",https://lh5.googleusercontent.com/p/AF1QipOdkB2MHTdvtj7Xb7wmJOgQ3vUn9zcB9cPlnoyi=w1920-h1080-k-no,Wildlife,,curated_places
